ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
65,script-related,18,635,6.5,5,1
65,script-related,27,685,6.5,5,1
65,script-related,9,434,6.5,5,0
65,script-related,30,776,6.5,5,1
65,script-related,6,632,6.5,5,1
65,script-related,24,828,6.5,5,1
65,script-related,3,439,6.5,5,1
65,script-related,12,708,6.5,5,0
65,script-unrelated,19,662,1.2,2,1
65,script-unrelated,25,669,1.2,2,1
65,script-unrelated,4,672,1.2,2,1
65,script-unrelated,31,527,1.2,2,1
65,script-unrelated,22,914,1.2,2,1
65,script-unrelated,13,981,1.2,2,1
65,script-unrelated,28,628,1.2,2,1
65,script-unrelated,7,922,1.2,2,1
65,script-unrelated,1,651,1.2,2,1
65,script-unrelated,16,696,1.2,2,0
65,script-unrelated,10,1012,1.2,2,1
66,control,24,621,6.55,5.909090909,1
66,control,30,799,6.55,5.909090909,1
66,control,6,451,6.55,5.909090909,1
66,control,12,696,6.55,5.909090909,1
66,control,15,542,6.55,5.909090909,1
66,control,9,312,6.55,5.909090909,0
66,control,3,464,6.55,5.909090909,1
66,control,18,606,6.55,5.909090909,1
66,control,27,686,6.55,5.909090909,1
66,control,21,522,6.55,5.909090909,0
66,script-related,7,979,6.55,2.571428571,1
66,script-related,19,637,6.55,2.571428571,0
66,script-related,22,722,6.55,2.571428571,1
66,script-related,1,655,6.55,2.571428571,0
66,script-related,31,575,6.55,2.571428571,1
66,script-related,16,1104,6.55,2.571428571,1
66,script-related,10,1453,6.55,2.571428571,1
66,script-related,28,444,6.55,2.571428571,1
66,script-related,4,824,6.55,2.571428571,1
66,script-related,13,983,6.55,2.571428571,1
66,script-related,25,642,6.55,2.571428571,1
66,script-unrelated,14,471,1.3,1.583333333,1
66,script-unrelated,2,1434,1.3,1.583333333,1
66,script-unrelated,17,1831,1.3,1.583333333,1
66,script-unrelated,26,501,1.3,1.583333333,1
66,script-unrelated,11,822,1.3,1.583333333,1
66,script-unrelated,5,1553,1.3,1.583333333,1
66,script-unrelated,8,1142,1.3,1.583333333,1
66,script-unrelated,29,388,1.3,1.583333333,1
66,script-unrelated,20,1023,1.3,1.583333333,1
66,script-unrelated,23,718,1.3,1.583333333,1
67,control,22,854,6.6,6.583333333,1
67,control,13,968,6.6,6.583333333,1
67,control,19,602,6.6,6.583333333,1
67,control,1,617,6.6,6.583333333,1
67,control,31,524,6.6,6.583333333,1
67,control,10,890,6.6,6.583333333,1
67,control,16,551,6.6,6.583333333,1
67,control,25,613,6.6,6.583333333,1
67,control,28,454,6.6,6.583333333,1
67,control,7,951,6.6,6.583333333,1
67,control,4,783,6.6,6.583333333,1
67,script-related,26,586,6.6,2.545454545,1
67,script-related,29,459,6.6,2.545454545,0
67,script-related,5,925,6.6,2.545454545,0
67,script-related,20,658,6.6,2.545454545,1
67,script-related,14,976,6.6,2.545454545,1
67,script-related,2,802,6.6,2.545454545,1
67,script-related,11,640,6.6,2.545454545,0
67,script-related,8,598,6.6,2.545454545,1
67,script-related,23,588,6.6,2.545454545,1
67,script-related,17,1483,6.6,2.545454545,0
67,script-unrelated,12,595,1.45,2,0
67,script-unrelated,18,427,1.45,2,1
67,script-unrelated,21,752,1.45,2,1
67,script-unrelated,9,264,1.45,2,1
67,script-unrelated,27,629,1.45,2,1
67,script-unrelated,15,651,1.45,2,1
67,script-unrelated,24,574,1.45,2,1
67,script-unrelated,3,430,1.45,2,1
67,script-unrelated,6,508,1.45,2,1
67,script-unrelated,30,558,1.45,2,1
68,control,26,481,5.7,6.571428571,1
68,control,8,910,5.7,6.571428571,1
68,control,20,754,5.7,6.571428571,1
68,control,5,770,5.7,6.571428571,1
68,control,14,717,5.7,6.571428571,1
68,control,23,501,5.7,6.571428571,1
68,control,2,1485,5.7,6.571428571,1
68,control,11,486,5.7,6.571428571,1
68,control,17,1132,5.7,6.571428571,1
68,control,29,442,5.7,6.571428571,1
68,script-related,30,1111,5.7,2.25,0
68,script-related,24,461,5.7,2.25,1
68,script-related,27,759,5.7,2.25,0
68,script-related,21,727,5.7,2.25,0
68,script-related,15,827,5.7,2.25,1
68,script-related,18,460,5.7,2.25,1
68,script-related,9,345,5.7,2.25,0
68,script-related,3,451,5.7,2.25,1
68,script-related,6,455,5.7,2.25,1
68,script-related,12,647,5.7,2.25,0
68,script-unrelated,13,975,1.8,1.727272727,1
68,script-unrelated,10,846,1.8,1.727272727,1
68,script-unrelated,7,1496,1.8,1.727272727,1
68,script-unrelated,1,865,1.8,1.727272727,1
68,script-unrelated,19,918,1.8,1.727272727,1
68,script-unrelated,31,476,1.8,1.727272727,1
68,script-unrelated,4,1007,1.8,1.727272727,1
68,script-unrelated,25,632,1.8,1.727272727,1
68,script-unrelated,22,848,1.8,1.727272727,1
68,script-unrelated,16,406,1.8,1.727272727,1
68,script-unrelated,28,444,1.8,1.727272727,1
69,control,30,677,6.15,6.636363636,1
69,control,24,755,6.15,6.636363636,1
69,control,3,464,6.15,6.636363636,1
69,control,12,656,6.15,6.636363636,1
69,control,6,429,6.15,6.636363636,1
69,control,9,313,6.15,6.636363636,1
69,control,15,639,6.15,6.636363636,1
69,control,21,678,6.15,6.636363636,0
69,control,27,612,6.15,6.636363636,1
69,control,18,442,6.15,6.636363636,1
69,script-related,22,670,6.15,2.142857143,1
69,script-related,31,501,6.15,2.142857143,1
69,script-related,10,825,6.15,2.142857143,1
69,script-related,28,526,6.15,2.142857143,1
69,script-related,4,715,6.15,2.142857143,1
69,script-related,25,739,6.15,2.142857143,1
69,script-related,13,1824,6.15,2.142857143,1
69,script-related,16,576,6.15,2.142857143,1
69,script-related,19,597,6.15,2.142857143,1
69,script-related,7,872,6.15,2.142857143,1
69,script-related,1,582,6.15,2.142857143,1
69,script-unrelated,14,539,1.6,2.5,1
69,script-unrelated,11,738,1.6,2.5,0
69,script-unrelated,17,1091,1.6,2.5,0
69,script-unrelated,5,1126,1.6,2.5,1
69,script-unrelated,8,496,1.6,2.5,0
69,script-unrelated,20,729,1.6,2.5,1
69,script-unrelated,29,468,1.6,2.5,1
69,script-unrelated,23,725,1.6,2.5,1
69,script-unrelated,26,563,1.6,2.5,0
69,script-unrelated,2,1094,1.6,2.5,1
7,control,28,625,6.35,6.333333333,1
7,control,10,803,6.35,6.333333333,1
7,control,16,544,6.35,6.333333333,1
7,control,22,582,6.35,6.333333333,1
7,control,7,1250,6.35,6.333333333,1
7,control,13,1511,6.35,6.333333333,1
7,control,25,608,6.35,6.333333333,1
7,control,4,682,6.35,6.333333333,1
7,control,19,854,6.35,6.333333333,0
7,control,1,777,6.35,6.333333333,1
7,control,31,591,6.35,6.333333333,0
7,script-related,20,667,6.35,2.181818182,1
7,script-related,5,1396,6.35,2.181818182,1
7,script-related,17,1134,6.35,2.181818182,1
7,script-related,8,802,6.35,2.181818182,1
7,script-related,26,633,6.35,2.181818182,1
7,script-related,11,508,6.35,2.181818182,0
7,script-related,23,569,6.35,2.181818182,0
7,script-related,14,815,6.35,2.181818182,1
7,script-related,2,1517,6.35,2.181818182,1
7,script-related,29,432,6.35,2.181818182,1
7,script-unrelated,27,918,1.1,2.142857143,1
7,script-unrelated,6,702,1.1,2.142857143,1
7,script-unrelated,12,598,1.1,2.142857143,1
7,script-unrelated,15,696,1.1,2.142857143,1
7,script-unrelated,18,756,1.1,2.142857143,1
7,script-unrelated,3,636,1.1,2.142857143,1
7,script-unrelated,21,900,1.1,2.142857143,1
7,script-unrelated,9,306,1.1,2.142857143,1
7,script-unrelated,30,1042,1.1,2.142857143,1
7,script-unrelated,24,414,1.1,2.142857143,1
70,control,22,815,6.45,5.583333333,1
70,control,28,559,6.45,5.583333333,1
70,control,19,800,6.45,5.583333333,1
70,control,4,1404,6.45,5.583333333,1
70,control,10,1031,6.45,5.583333333,1
70,control,1,661,6.45,5.583333333,1
70,control,25,553,6.45,5.583333333,1
70,control,16,606,6.45,5.583333333,1
70,control,7,1026,6.45,5.583333333,1
70,control,31,497,6.45,5.583333333,1
70,control,13,1314,6.45,5.583333333,1
70,script-related,14,634,6.45,2,1
70,script-related,29,467,6.45,2,0
70,script-related,17,1840,6.45,2,1
70,script-related,5,1043,6.45,2,1
70,script-related,2,854,6.45,2,1
70,script-related,11,657,6.45,2,0
70,script-related,8,815,6.45,2,0
70,script-related,23,647,6.45,2,0
70,script-related,26,510,6.45,2,1
70,script-related,20,798,6.45,2,1
70,script-unrelated,9,302,1.15,1.571428571,0
70,script-unrelated,18,511,1.15,1.571428571,1
70,script-unrelated,27,559,1.15,1.571428571,1
70,script-unrelated,6,484,1.15,1.571428571,1
70,script-unrelated,30,901,1.15,1.571428571,1
70,script-unrelated,3,441,1.15,1.571428571,1
70,script-unrelated,24,817,1.15,1.571428571,1
70,script-unrelated,15,616,1.15,1.571428571,1
70,script-unrelated,21,845,1.15,1.571428571,0
70,script-unrelated,12,830,1.15,1.571428571,1
71,control,11,895,5.65,6.571428571,1
71,control,23,820,5.65,6.571428571,1
71,control,20,764,5.65,6.571428571,1
71,control,5,1042,5.65,6.571428571,1
71,control,8,728,5.65,6.571428571,1
71,control,17,1169,5.65,6.571428571,1
71,control,26,498,5.65,6.571428571,1
71,control,14,817,5.65,6.571428571,1
71,control,29,602,5.65,6.571428571,1
71,control,2,1218,5.65,6.571428571,1
71,script-related,12,854,5.65,2.25,0
71,script-related,6,705,5.65,2.25,0
71,script-related,21,741,5.65,2.25,0
71,script-related,3,493,5.65,2.25,1
71,script-related,24,776,5.65,2.25,0
71,script-related,27,700,5.65,2.25,1
71,script-related,15,990,5.65,2.25,0
71,script-related,9,376,5.65,2.25,0
71,script-related,30,1358,5.65,2.25,1
71,script-related,18,607,5.65,2.25,1
71,script-unrelated,31,499,1.25,2.909090909,1
71,script-unrelated,25,677,1.25,2.909090909,1
71,script-unrelated,10,1055,1.25,2.909090909,1
71,script-unrelated,16,686,1.25,2.909090909,1
71,script-unrelated,19,630,1.25,2.909090909,1
71,script-unrelated,13,1192,1.25,2.909090909,1
71,script-unrelated,28,734,1.25,2.909090909,1
71,script-unrelated,7,1296,1.25,2.909090909,1
71,script-unrelated,22,981,1.25,2.909090909,0
71,script-unrelated,4,1214,1.25,2.909090909,1
71,script-unrelated,1,937,1.25,2.909090909,1
72,control,30,977,6.5,6.545454545,1
72,control,18,753,6.5,6.545454545,1
72,control,3,756,6.5,6.545454545,1
72,control,6,430,6.5,6.545454545,1
72,control,9,869,6.5,6.545454545,1
72,control,24,500,6.5,6.545454545,1
72,control,12,576,6.5,6.545454545,1
72,control,27,1047,6.5,6.545454545,1
72,control,21,1011,6.5,6.545454545,1
72,control,15,711,6.5,6.545454545,1
72,script-related,25,997,6.5,2.428571429,1
72,script-related,10,716,6.5,2.428571429,1
72,script-related,31,1008,6.5,2.428571429,1
72,script-related,13,1899,6.5,2.428571429,1
72,script-related,1,893,6.5,2.428571429,1
72,script-related,28,505,6.5,2.428571429,1
72,script-related,7,1199,6.5,2.428571429,1
72,script-related,19,1741,6.5,2.428571429,1
72,script-related,16,602,6.5,2.428571429,0
72,script-related,4,913,6.5,2.428571429,1
72,script-related,22,541,6.5,2.428571429,1
72,script-unrelated,23,524,1.4,1.083333333,1
72,script-unrelated,11,618,1.4,1.083333333,1
72,script-unrelated,2,1377,1.4,1.083333333,1
72,script-unrelated,26,654,1.4,1.083333333,1
72,script-unrelated,5,1320,1.4,1.083333333,1
72,script-unrelated,8,846,1.4,1.083333333,1
72,script-unrelated,20,970,1.4,1.083333333,1
72,script-unrelated,17,1048,1.4,1.083333333,1
72,script-unrelated,29,455,1.4,1.083333333,1
72,script-unrelated,14,1099,1.4,1.083333333,1
73,control,7,1016,6.55,5.75,1
73,control,25,603,6.55,5.75,1
73,control,19,1459,6.55,5.75,0
73,control,31,583,6.55,5.75,1
73,control,16,618,6.55,5.75,1
73,control,22,616,6.55,5.75,1
73,control,13,1264,6.55,5.75,1
73,control,1,903,6.55,5.75,1
73,control,4,673,6.55,5.75,1
73,control,10,906,6.55,5.75,1
73,control,28,454,6.55,5.75,0
73,script-related,26,567,6.55,2,0
73,script-related,20,673,6.55,2,1
73,script-related,5,832,6.55,2,1
73,script-related,8,901,6.55,2,1
73,script-related,29,488,6.55,2,1
73,script-related,14,582,6.55,2,1
73,script-related,11,598,6.55,2,0
73,script-related,23,462,6.55,2,1
73,script-related,2,1256,6.55,2,1
73,script-related,17,1042,6.55,2,1
73,script-unrelated,27,607,1.4,1.142857143,1
73,script-unrelated,21,846,1.4,1.142857143,1
73,script-unrelated,15,1165,1.4,1.142857143,1
73,script-unrelated,24,511,1.4,1.142857143,1
73,script-unrelated,3,508,1.4,1.142857143,1
73,script-unrelated,6,452,1.4,1.142857143,1
73,script-unrelated,30,846,1.4,1.142857143,1
73,script-unrelated,18,520,1.4,1.142857143,1
73,script-unrelated,12,500,1.4,1.142857143,1
73,script-unrelated,9,419,1.4,1.142857143,1
74,control,14,492,6.2,6.571428571,1
74,control,17,806,6.2,6.571428571,1
74,control,5,797,6.2,6.571428571,1
74,control,23,664,6.2,6.571428571,1
74,control,11,755,6.2,6.571428571,1
74,control,26,533,6.2,6.571428571,1
74,control,29,396,6.2,6.571428571,1
74,control,2,1353,6.2,6.571428571,1
74,control,8,784,6.2,6.571428571,1
74,control,20,724,6.2,6.571428571,0
74,script-related,6,603,6.2,2.666666667,1
74,script-related,3,438,6.2,2.666666667,1
74,script-related,24,465,6.2,2.666666667,1
74,script-related,15,877,6.2,2.666666667,1
74,script-related,9,305,6.2,2.666666667,0
74,script-related,12,512,6.2,2.666666667,0
74,script-related,21,720,6.2,2.666666667,0
74,script-related,30,2047,6.2,2.666666667,0
74,script-related,27,525,6.2,2.666666667,1
74,script-related,18,505,6.2,2.666666667,1
74,script-unrelated,1,667,1.3,1.909090909,1
74,script-unrelated,31,531,1.3,1.909090909,1
74,script-unrelated,28,504,1.3,1.909090909,1
74,script-unrelated,19,630,1.3,1.909090909,1
74,script-unrelated,7,1496,1.3,1.909090909,1
74,script-unrelated,25,624,1.3,1.909090909,1
74,script-unrelated,4,910,1.3,1.909090909,1
74,script-unrelated,10,1074,1.3,1.909090909,1
74,script-unrelated,22,666,1.3,1.909090909,1
74,script-unrelated,16,524,1.3,1.909090909,1
74,script-unrelated,13,1023,1.3,1.909090909,1
75,control,15,687,6.65,4.818181818,1
75,control,18,424,6.65,4.818181818,1
75,control,21,695,6.65,4.818181818,1
75,control,24,439,6.65,4.818181818,1
75,control,27,524,6.65,4.818181818,1
75,control,3,684,6.65,4.818181818,1
75,control,6,408,6.65,4.818181818,1
75,control,30,710,6.65,4.818181818,1
75,control,9,304,6.65,4.818181818,1
75,control,12,408,6.65,4.818181818,1
75,script-related,19,767,6.65,2.142857143,1
75,script-related,31,500,6.65,2.142857143,1
75,script-related,25,574,6.65,2.142857143,1
75,script-related,28,370,6.65,2.142857143,1
75,script-related,4,689,6.65,2.142857143,1
75,script-related,1,842,6.65,2.142857143,1
75,script-related,13,1082,6.65,2.142857143,1
75,script-related,16,464,6.65,2.142857143,1
75,script-related,7,1057,6.65,2.142857143,1
75,script-related,10,595,6.65,2.142857143,1
75,script-related,22,538,6.65,2.142857143,1
75,script-unrelated,17,1182,2.05,1.333333333,1
75,script-unrelated,29,493,2.05,1.333333333,1
75,script-unrelated,14,883,2.05,1.333333333,1
75,script-unrelated,20,774,2.05,1.333333333,1
75,script-unrelated,11,467,2.05,1.333333333,1
75,script-unrelated,23,506,2.05,1.333333333,1
75,script-unrelated,5,840,2.05,1.333333333,1
75,script-unrelated,26,649,2.05,1.333333333,1
75,script-unrelated,8,859,2.05,1.333333333,1
75,script-unrelated,2,2353,2.05,1.333333333,1
76,control,25,558,6.35,6.25,1
76,control,22,644,6.35,6.25,1
76,control,4,682,6.35,6.25,0
76,control,31,648,6.35,6.25,1
76,control,10,910,6.35,6.25,1
76,control,19,957,6.35,6.25,1
76,control,28,449,6.35,6.25,1
76,control,16,495,6.35,6.25,1
76,control,7,1160,6.35,6.25,1
76,control,1,815,6.35,6.25,1
76,control,13,1595,6.35,6.25,1
76,script-related,5,898,6.35,1.727272727,1
76,script-related,20,770,6.35,1.727272727,1
76,script-related,11,639,6.35,1.727272727,0
76,script-related,17,793,6.35,1.727272727,1
76,script-related,23,544,6.35,1.727272727,1
76,script-related,14,661,6.35,1.727272727,1
76,script-related,29,448,6.35,1.727272727,1
76,script-related,26,618,6.35,1.727272727,1
76,script-related,8,930,6.35,1.727272727,1
76,script-related,2,1295,6.35,1.727272727,1
76,script-unrelated,30,824,1.2,1.142857143,1
76,script-unrelated,24,549,1.2,1.142857143,1
76,script-unrelated,9,324,1.2,1.142857143,1
76,script-unrelated,18,382,1.2,1.142857143,1
76,script-unrelated,6,488,1.2,1.142857143,1
76,script-unrelated,27,624,1.2,1.142857143,1
76,script-unrelated,3,566,1.2,1.142857143,1
76,script-unrelated,15,674,1.2,1.142857143,1
76,script-unrelated,12,607,1.2,1.142857143,1
76,script-unrelated,21,714,1.2,1.142857143,0
77,control,5,630,6.2,6.285714286,1
77,control,26,752,6.2,6.285714286,1
77,control,2,1512,6.2,6.285714286,1
77,control,8,822,6.2,6.285714286,1
77,control,20,754,6.2,6.285714286,1
77,control,17,1391,6.2,6.285714286,1
77,control,14,848,6.2,6.285714286,1
77,control,11,523,6.2,6.285714286,1
77,control,29,507,6.2,6.285714286,1
77,control,23,471,6.2,6.285714286,1
77,script-related,27,725,6.2,1.583333333,1
77,script-related,21,869,6.2,1.583333333,1
77,script-related,3,622,6.2,1.583333333,1
77,script-related,15,643,6.2,1.583333333,1
77,script-related,18,716,6.2,1.583333333,1
77,script-related,30,906,6.2,1.583333333,1
77,script-related,24,428,6.2,1.583333333,1
77,script-related,12,626,6.2,1.583333333,1
77,script-related,9,450,6.2,1.583333333,0
77,script-related,6,490,6.2,1.583333333,1
77,script-unrelated,19,1240,1.45,1.363636364,1
77,script-unrelated,22,657,1.45,1.363636364,1
77,script-unrelated,16,798,1.45,1.363636364,1
77,script-unrelated,4,736,1.45,1.363636364,1
77,script-unrelated,10,705,1.45,1.363636364,1
77,script-unrelated,7,1138,1.45,1.363636364,1
77,script-unrelated,1,835,1.45,1.363636364,1
77,script-unrelated,31,723,1.45,1.363636364,1
77,script-unrelated,13,1084,1.45,1.363636364,1
77,script-unrelated,28,506,1.45,1.363636364,1
77,script-unrelated,25,787,1.45,1.363636364,1
78,control,24,883,6.65,6.090909091,1
78,control,21,894,6.65,6.090909091,1
78,control,27,1127,6.65,6.090909091,1
78,control,12,987,6.65,6.090909091,1
78,control,30,1055,6.65,6.090909091,1
78,control,6,541,6.65,6.090909091,1
78,control,9,368,6.65,6.090909091,1
78,control,15,1026,6.65,6.090909091,1
78,control,3,478,6.65,6.090909091,1
78,control,18,893,6.65,6.090909091,1
78,script-related,7,860,6.65,2.857142857,1
78,script-related,1,844,6.65,2.857142857,0
78,script-related,10,1251,6.65,2.857142857,0
78,script-related,19,642,6.65,2.857142857,0
78,script-related,4,1365,6.65,2.857142857,0
78,script-related,28,756,6.65,2.857142857,0
78,script-related,13,826,6.65,2.857142857,1
78,script-related,16,1265,6.65,2.857142857,1
78,script-related,31,540,6.65,2.857142857,0
78,script-related,25,675,6.65,2.857142857,1
78,script-related,22,988,6.65,2.857142857,0
78,script-unrelated,20,1028,1.55,2,1
78,script-unrelated,8,594,1.55,2,1
78,script-unrelated,17,1270,1.55,2,1
78,script-unrelated,5,1606,1.55,2,1
78,script-unrelated,2,1397,1.55,2,1
78,script-unrelated,26,540,1.55,2,1
78,script-unrelated,29,573,1.55,2,1
78,script-unrelated,11,1119,1.55,2,1
78,script-unrelated,14,482,1.55,2,1
78,script-unrelated,23,874,1.55,2,1
79,control,25,749,6.6,5.416666667,0
79,control,4,709,6.6,5.416666667,1
79,control,31,536,6.6,5.416666667,1
79,control,10,808,6.6,5.416666667,1
79,control,1,922,6.6,5.416666667,0
79,control,19,1017,6.6,5.416666667,1
79,control,22,762,6.6,5.416666667,1
79,control,7,1031,6.6,5.416666667,1
79,control,28,506,6.6,5.416666667,1
79,control,16,1009,6.6,5.416666667,0
79,control,13,1220,6.6,5.416666667,0
79,script-related,2,1862,6.6,1.818181818,1
79,script-related,8,756,6.6,1.818181818,1
79,script-related,23,475,6.6,1.818181818,1
79,script-related,5,820,6.6,1.818181818,1
79,script-related,20,921,6.6,1.818181818,1
79,script-related,26,982,6.6,1.818181818,0
79,script-related,11,579,6.6,1.818181818,0
79,script-related,29,396,6.6,1.818181818,1
79,script-related,14,860,6.6,1.818181818,1
79,script-related,17,974,6.6,1.818181818,1
79,script-unrelated,3,593,1.4,1.714285714,1
79,script-unrelated,21,747,1.4,1.714285714,1
79,script-unrelated,18,807,1.4,1.714285714,1
79,script-unrelated,15,743,1.4,1.714285714,1
79,script-unrelated,6,758,1.4,1.714285714,1
79,script-unrelated,24,378,1.4,1.714285714,1
79,script-unrelated,12,656,1.4,1.714285714,1
79,script-unrelated,30,962,1.4,1.714285714,1
79,script-unrelated,27,589,1.4,1.714285714,1
79,script-unrelated,9,311,1.4,1.714285714,1
8,control,14,557,6.7,7,1
8,control,29,400,6.7,7,1
8,control,8,612,6.7,7,0
8,control,17,1112,6.7,7,1
8,control,2,1396,6.7,7,1
8,control,23,470,6.7,7,1
8,control,26,626,6.7,7,1
8,control,5,599,6.7,7,1
8,control,20,605,6.7,7,1
8,control,11,598,6.7,7,1
8,script-related,30,1555,6.7,2.25,0
8,script-related,18,477,6.7,2.25,1
8,script-related,21,931,6.7,2.25,0
8,script-related,15,856,6.7,2.25,0
8,script-related,12,623,6.7,2.25,1
8,script-related,9,549,6.7,2.25,1
8,script-related,6,473,6.7,2.25,0
8,script-related,24,700,6.7,2.25,1
8,script-related,27,514,6.7,2.25,1
8,script-related,3,380,6.7,2.25,1
8,script-unrelated,31,564,1.5,2.363636364,1
8,script-unrelated,22,714,1.5,2.363636364,1
8,script-unrelated,1,876,1.5,2.363636364,0
8,script-unrelated,25,540,1.5,2.363636364,1
8,script-unrelated,28,406,1.5,2.363636364,1
8,script-unrelated,4,736,1.5,2.363636364,1
8,script-unrelated,7,1401,1.5,2.363636364,1
8,script-unrelated,10,1072,1.5,2.363636364,1
8,script-unrelated,13,1051,1.5,2.363636364,1
8,script-unrelated,16,343,1.5,2.363636364,1
8,script-unrelated,19,611,1.5,2.363636364,1
80,control,14,1007,6.7,6.857142857,1
80,control,23,688,6.7,6.857142857,1
80,control,5,1581,6.7,6.857142857,1
80,control,2,1714,6.7,6.857142857,1
80,control,26,1227,6.7,6.857142857,1
80,control,8,660,6.7,6.857142857,1
80,control,17,1028,6.7,6.857142857,1
80,control,29,516,6.7,6.857142857,1
80,control,20,794,6.7,6.857142857,1
80,control,11,643,6.7,6.857142857,1
80,script-related,30,1686,6.7,3.916666667,1
80,script-related,6,465,6.7,3.916666667,1
80,script-related,15,689,6.7,3.916666667,1
80,script-related,18,562,6.7,3.916666667,1
80,script-related,12,1047,6.7,3.916666667,0
80,script-related,9,321,6.7,3.916666667,1
80,script-related,24,639,6.7,3.916666667,1
80,script-related,27,614,6.7,3.916666667,1
80,script-related,3,446,6.7,3.916666667,1
80,script-related,21,964,6.7,3.916666667,1
80,script-unrelated,22,1000,1.3,2,1
80,script-unrelated,7,1268,1.3,2,1
80,script-unrelated,1,900,1.3,2,1
80,script-unrelated,10,1022,1.3,2,0
80,script-unrelated,31,540,1.3,2,1
80,script-unrelated,19,709,1.3,2,1
80,script-unrelated,13,1096,1.3,2,1
80,script-unrelated,25,697,1.3,2,1
80,script-unrelated,4,1102,1.3,2,1
80,script-unrelated,16,1175,1.3,2,1
80,script-unrelated,28,388,1.3,2,0
81,control,27,704,6.55,5.272727273,1
81,control,21,1024,6.55,5.272727273,1
81,control,12,586,6.55,5.272727273,0
81,control,15,1118,6.55,5.272727273,1
81,control,24,508,6.55,5.272727273,1
81,control,3,468,6.55,5.272727273,1
81,control,6,261,6.55,5.272727273,1
81,control,9,252,6.55,5.272727273,1
81,control,30,1525,6.55,5.272727273,1
81,control,18,467,6.55,5.272727273,1
81,script-related,13,1158,6.55,1.142857143,1
81,script-related,4,786,6.55,1.142857143,1
81,script-related,16,533,6.55,1.142857143,1
81,script-related,28,501,6.55,1.142857143,1
81,script-related,1,820,6.55,1.142857143,1
81,script-related,10,614,6.55,1.142857143,1
81,script-related,7,1089,6.55,1.142857143,1
81,script-related,22,704,6.55,1.142857143,1
81,script-related,25,904,6.55,1.142857143,1
81,script-related,19,1169,6.55,1.142857143,1
81,script-related,31,472,6.55,1.142857143,1
81,script-unrelated,20,1073,1.25,1.166666667,1
81,script-unrelated,26,522,1.25,1.166666667,1
81,script-unrelated,29,469,1.25,1.166666667,1
81,script-unrelated,2,1593,1.25,1.166666667,1
81,script-unrelated,23,498,1.25,1.166666667,1
81,script-unrelated,8,1004,1.25,1.166666667,1
81,script-unrelated,11,477,1.25,1.166666667,1
81,script-unrelated,17,1389,1.25,1.166666667,1
81,script-unrelated,5,1248,1.25,1.166666667,1
81,script-unrelated,14,623,1.25,1.166666667,1
82,control,4,1089,6.6,6.416666667,1
82,control,22,762,6.6,6.416666667,1
82,control,25,776,6.6,6.416666667,1
82,control,13,833,6.6,6.416666667,1
82,control,10,926,6.6,6.416666667,1
82,control,28,609,6.6,6.416666667,1
82,control,16,572,6.6,6.416666667,1
82,control,19,646,6.6,6.416666667,1
82,control,1,817,6.6,6.416666667,1
82,control,31,455,6.6,6.416666667,1
82,control,7,882,6.6,6.416666667,1
82,script-related,29,454,6.6,3,1
82,script-related,8,549,6.6,3,0
82,script-related,17,1423,6.6,3,1
82,script-related,20,637,6.6,3,1
82,script-related,23,920,6.6,3,0
82,script-related,5,961,6.6,3,0
82,script-related,11,1882,6.6,3,0
82,script-related,26,576,6.6,3,1
82,script-related,14,542,6.6,3,1
82,script-related,2,1018,6.6,3,1
82,script-unrelated,6,631,1.45,2.142857143,1
82,script-unrelated,9,416,1.45,2.142857143,1
82,script-unrelated,21,1188,1.45,2.142857143,1
82,script-unrelated,12,911,1.45,2.142857143,1
82,script-unrelated,27,625,1.45,2.142857143,0
82,script-unrelated,18,617,1.45,2.142857143,1
82,script-unrelated,30,636,1.45,2.142857143,0
82,script-unrelated,24,899,1.45,2.142857143,1
82,script-unrelated,15,618,1.45,2.142857143,1
82,script-unrelated,3,441,1.45,2.142857143,1
83,control,26,738,6.75,6.714285714,1
83,control,2,2398,6.75,6.714285714,1
83,control,14,456,6.75,6.714285714,1
83,control,20,710,6.75,6.714285714,1
83,control,11,672,6.75,6.714285714,1
83,control,5,940,6.75,6.714285714,1
83,control,17,2001,6.75,6.714285714,1
83,control,8,982,6.75,6.714285714,1
83,control,23,763,6.75,6.714285714,1
83,control,29,317,6.75,6.714285714,1
83,script-related,27,611,6.75,2.416666667,1
83,script-related,15,676,6.75,2.416666667,1
83,script-related,21,826,6.75,2.416666667,0
83,script-related,9,358,6.75,2.416666667,1
83,script-related,6,470,6.75,2.416666667,1
83,script-related,24,714,6.75,2.416666667,1
83,script-related,18,822,6.75,2.416666667,0
83,script-related,3,457,6.75,2.416666667,1
83,script-related,30,726,6.75,2.416666667,1
83,script-related,12,880,6.75,2.416666667,1
83,script-unrelated,31,555,1.2,1.636363636,1
83,script-unrelated,1,819,1.2,1.636363636,1
83,script-unrelated,13,1254,1.2,1.636363636,1
83,script-unrelated,25,766,1.2,1.636363636,1
83,script-unrelated,22,963,1.2,1.636363636,1
83,script-unrelated,28,462,1.2,1.636363636,1
83,script-unrelated,10,1245,1.2,1.636363636,1
83,script-unrelated,19,673,1.2,1.636363636,1
83,script-unrelated,4,2028,1.2,1.636363636,1
83,script-unrelated,7,1291,1.2,1.636363636,1
83,script-unrelated,16,894,1.2,1.636363636,1
84,control,3,463,6.35,6.636363636,0
