ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
22,script-unrelated,15,313,1.75,1.571428571,1
22,script-unrelated,3,295,1.75,1.571428571,1
22,script-unrelated,27,381,1.75,1.571428571,1
23,control,23,226,5.95,5.714285714,1
23,control,20,283,5.95,5.714285714,1
23,control,5,415,5.95,5.714285714,1
23,control,8,358,5.95,5.714285714,1
23,control,26,293,5.95,5.714285714,1
23,control,11,333,5.95,5.714285714,1
23,control,29,231,5.95,5.714285714,1
23,control,17,450,5.95,5.714285714,1
23,control,2,373,5.95,5.714285714,0
23,control,14,371,5.95,5.714285714,1
23,script-related,15,412,5.95,2.833333333,0
23,script-related,30,442,5.95,2.833333333,1
23,script-related,3,221,5.95,2.833333333,1
23,script-related,18,214,5.95,2.833333333,1
23,script-related,9,150,5.95,2.833333333,0
23,script-related,12,335,5.95,2.833333333,1
23,script-related,21,343,5.95,2.833333333,0
23,script-related,27,313,5.95,2.833333333,1
23,script-related,6,182,5.95,2.833333333,0
23,script-related,24,313,5.95,2.833333333,1
23,script-unrelated,28,273,2.85,3.181818182,1
23,script-unrelated,25,419,2.85,3.181818182,1
23,script-unrelated,16,161,2.85,3.181818182,1
23,script-unrelated,13,465,2.85,3.181818182,1
23,script-unrelated,19,314,2.85,3.181818182,1
23,script-unrelated,10,449,2.85,3.181818182,1
23,script-unrelated,1,362,2.85,3.181818182,1
23,script-unrelated,22,436,2.85,3.181818182,1
23,script-unrelated,7,558,2.85,3.181818182,1
23,script-unrelated,31,233,2.85,3.181818182,1
23,script-unrelated,4,374,2.85,3.181818182,1
24,control,24,245,6.4,6.454545455,1
24,control,18,378,6.4,6.454545455,1
24,control,12,271,6.4,6.454545455,1
24,control,3,308,6.4,6.454545455,1
24,control,30,471,6.4,6.454545455,1
24,control,21,524,6.4,6.454545455,1
24,control,15,320,6.4,6.454545455,1
24,control,27,292,6.4,6.454545455,1
24,control,9,296,6.4,6.454545455,1
24,control,6,218,6.4,6.454545455,1
24,script-related,28,279,6.4,1.714285714,1
24,script-related,10,361,6.4,1.714285714,1
24,script-related,1,516,6.4,1.714285714,0
24,script-related,22,473,6.4,1.714285714,1
24,script-related,13,633,6.4,1.714285714,1
24,script-related,16,349,6.4,1.714285714,1
24,script-related,25,326,6.4,1.714285714,1
24,script-related,31,299,6.4,1.714285714,1
24,script-related,4,334,6.4,1.714285714,1
24,script-related,19,595,6.4,1.714285714,1
24,script-related,7,615,6.4,1.714285714,1
24,script-unrelated,26,338,2.35,1.5,1
24,script-unrelated,5,429,2.35,1.5,1
24,script-unrelated,17,548,2.35,1.5,1
